filename,total_cycles,init_3_mean,init_3_std,init_3_cv,init_5_mean,init_5_std,init_5_cv,init_10_mean,init_10_std,init_10_cv
FastCharge_000006_CH11_structure.json,1063,1.065156,0.0008029823036654851,0.0007538635689659402,1.06588746,0.0011010431573739339,0.00103298256025447,1.06694437,0.0013317397238574672,0.001248181031085498
FastCharge_000006_CH19_structure.json,1039,1.0693964333333332,0.0008065944967714557,0.0007542520917685148,1.0701043799999999,0.0010811039624383152,0.001010278980858218,1.0712050499999999,0.0013592863511783712,0.001268931985690668
FastCharge_000006_CH27_structure.json,1315,1.0663023,0.0007582564341961864,0.0007111083172156586,1.0669815799999998,0.001022351889321895,0.0009581720139178929,1.06785919,0.0011418902709542842,0.0010693266318701478
FastCharge_000006_CH35_structure.json,989,1.0610627,0.0007763646437081943,0.0007316859255425662,1.06174096,0.0010359456561037583,0.0009757047105950949,1.06281853,0.001321956506886694,0.0012438214705258236
FastCharge_000006_CH3_structure.json,935,1.0686158,0.0008847892065345392,0.0008279769085713868,1.06931794,0.001106034383913987,0.0010343363208831858,1.0703393,0.0013035939766660655,0.0012179259200013168
FastCharge_000006_CH43_structure.json,1158,1.0612804,0.0007743546259090088,0.0007296418796663057,1.06190016,0.000982888009083448,0.0009255936161488554,1.0628393900000002,0.0011764973076467172,0.0011069379990204513
FastCharge_000006_CH48_structure.json,1156,1.0472769000000002,0.0006515882493314138,0.0006221738007697999,1.04787808,0.0009033310919037508,0.000862057436971819,1.04888509,0.00121984047518513,0.0011629877160186633
FastCharge_000006_CH8_structure.json,940,1.0695632,0.0007008071203976171,0.0006552274053535286,1.07020362,0.0009697591276188283,0.0009061445032477355,1.07128912,0.001300408432608744,0.0012138725282757879
FastCharge_000007_CH24_structure.json,876,1.0683925666666667,0.0005041171909607993,0.00047184640429839435,1.0689738,0.0008339840478090269,0.0007801725802905804,1.0697036399999997,0.001007682237811108,0.0009420200138901166
FastCharge_000007_CH39_structure.json,858,1.0662947333333335,0.000864869043394593,0.0008110975477586149,1.06705022,0.001158685859756732,0.001085877532321517,1.06824823,0.0014689363560413415,0.0013750889678903015
FastCharge_000008_CH47_structure.json,616,1.0842096,0.0017933825990754729,0.0016540921599250483,1.0853363200000001,0.001963559253396762,0.0018091712377199002,1.08664579,0.0019142895906575606,0.0017616500319368657
FastCharge_000008_CH48_structure.json,599,1.0834125000000001,0.0017718561961966015,0.001635440052793005,1.08452862,0.0019410806293403008,0.001789791982935684,1.08587265,0.001929718503953386,0.0017771130932834399
FastCharge_000009_CH4_structure.json,525,1.0670158333333333,0.002196617439509106,0.0020586549617046665,1.0683778199999998,0.0024351887174508284,0.0022793329025220955,1.06965289,0.0021448628037476257,0.0020051951654593537
FastCharge_000009_CH7_structure.json,488,1.0667295333333333,0.001973640464274716,0.0018501788903391967,1.0679632399999999,0.0021498266754322926,0.0020130156122529956,1.0693557299999998,0.002073402422613655,0.0019389267429404948
FastCharge_000009_CH8_structure.json,499,1.0763207333333336,0.002277846132253381,0.0021163265388365778,1.07774422,0.002480860535701207,0.002301901035202218,1.0793858699999999,0.002411940094633302,0.002234548516586846
FastCharge_000010_CH44_structure.json,488,1.0727060333333334,0.002597410356917529,0.0024213626811124757,1.07427742,0.0027928678668350825,0.0025997640970942893,1.07606987,0.0026773679631496134,0.0024880986242553317
FastCharge_000011_CH26_structure.json,523,1.0721451000000002,0.0016895889283097593,0.001575895770367051,1.0730904200000002,0.001748850715641579,0.0016297328566604653,1.0743694400000001,0.0017986667997158077,0.0016741604263388276
FastCharge_000012_CH13_structure.json,1115,1.0627974,0.0003955661259510857,0.0003721933511985311,1.06326638,0.000695011298900834,0.0006536567994380054,1.0640549799999999,0.000938354608663431,0.0008818666575513149
FastCharge_000012_CH15_structure.json,827,1.0511860000000002,0.0008343170900004552,0.0007936912116413795,1.0518758400000001,0.0010728413519249303,0.001019931546222157,1.0527039100000002,0.0011258269959900538,0.0010694621586330515
FastCharge_000012_CH21_structure.json,932,1.0740698666666668,0.0007008302520740847,0.000652499687240164,1.07469758,0.0009483601075540879,0.0008824436987697393,1.0753694799999998,0.001017600584512402,0.0009462799562736356
FastCharge_000012_CH23_structure.json,858,1.0728644666666667,0.0010807717037171305,0.0010073702105868332,1.0737567,0.0013871151992534518,0.0012918338011333964,1.0747712600000003,0.0014581720270256374,0.001356727781337991
FastCharge_000012_CH29_structure.json,1155,1.0717383666666667,0.0008421068274803588,0.0007857391819418478,1.07234186,0.0009884101549458607,0.0009217304591148392,1.07303828,0.0009938218792117622,0.0009261756059735
FastCharge_000012_CH37_structure.json,850,1.0603356333333334,0.0008478496774520885,0.0007996050031693629,1.06111806,0.001168560115013399,0.0011012536296040414,1.06225244,0.0014282691603476247,0.0013445666082420342
FastCharge_000012_CH45_structure.json,923,1.0576531333333332,0.00029063528500312914,0.00027479262892849733,1.0581055,0.0006035953048192785,0.0005704490760319066,1.0588821800000001,0.0009085901086848715,0.0008580653502780369
FastCharge_000012_CH5_structure.json,786,1.0503826666666667,0.0009202071300649479,0.0008760684646341091,1.05115298,0.001192668187552571,0.0011346285557336964,1.05225546,0.001405899934703768,0.001336082337556859
FastCharge_000013_CH13_structure.json,905,1.0747939999999998,0.0013895709577660766,0.0012928718970947706,1.07572406,0.0015802901007094443,0.0014690478343576737,1.07728933,0.0019628804192054774,0.00182205500838431
FastCharge_000013_CH14_structure.json,788,1.0532033666666667,0.001775458112400491,0.0016857694995979005,1.0543866999999998,0.002005947610482343,0.0019024781045534277,1.0560286700000001,0.00218431096140178,0.002068420132383129
FastCharge_000014_CH23_structure.json,862,1.0806987666666668,0.0016020475904984879,0.0014824182648416283,1.08190892,0.0019468231798496442,0.0017994335233409888,1.08358967,0.002190933511565313,0.0020219217405102368
FastCharge_000014_CH24_structure.json,857,1.0716826000000002,0.0014816325927840227,0.001382529298118699,1.0726956600000002,0.0017002179137981235,0.001584995611707913,1.07403006,0.0018094318960380671,0.0016847125266103513
FastCharge_000015_CH12_structure.json,1267,1.0606361,0.0004630106334272974,0.0004365405188709845,1.06106306,0.000654262313143638,0.0006166102070725543,1.0618501999999999,0.0009248214205996687,0.0008709528148129264
FastCharge_000015_CH14_structure.json,1048,1.0724206333333335,0.0005334937508745445,0.0004974668840679814,1.07288984,0.0007177477707384571,0.0006689855230043535,1.0736435600000003,0.0009166927851794499,0.0008538148220992911
FastCharge_000015_CH20_structure.json,817,1.0680147333333332,0.0005426818118279635,0.000508122027618686,1.06852894,0.000768675870832508,0.0007193776809007232,1.06925522,0.0009921793807573407,0.0009279163311050664
FastCharge_000015_CH22_structure.json,816,1.0654270666666668,0.000949781358465789,0.0008914560068736652,1.0661832400000002,0.0011897669597026794,0.0011159122701109793,1.06731117,0.0014290957400048742,0.001338968222364687
FastCharge_000015_CH28_structure.json,1146,1.0680233999999997,0.00045401297338294456,0.00042509646640976657,1.0684702199999998,0.0006633001112619339,0.0006207941960815099,1.0691427699999998,0.0008262631724215115,0.0007728277229256404
FastCharge_000015_CH36_structure.json,1028,1.0718547333333335,0.0006662089078426959,0.0006215477593412962,1.07247168,0.0009442673062221151,0.0008804589657995585,1.07356064,0.0012945066629415018,0.0012058067469216287
FastCharge_000015_CH44_structure.json,1093,1.0632621,0.0004870514620311512,0.00045807281387265776,1.06371168,0.0006683995553559277,0.0006283653436577172,1.06431215,0.0007761849988888102,0.0007292832266255819
FastCharge_000015_CH4_structure.json,796,1.0591253,0.000723564689575094,0.000683171943466079,1.05991048,0.0011221980242363068,0.0010587667972075403,1.0612883400000002,0.0016233191418818028,0.0015295740852875124
FastCharge_000016_CH17_structure.json,526,1.066708,0.002060428615604073,0.0019315769785209008,1.06853588,0.0028150373911549277,0.0026344809227696947,1.06972266,0.002511816324972843,0.002348100511372586
FastCharge_000017_CH17_structure.json,1836,1.0674189333333333,0.0007368942815780066,0.000690351518570909,1.06800406,0.0009189313001525983,0.0008604192948036155,1.06887186,0.001147538686232407,0.0010735979953971349
FastCharge_000017_CH1_structure.json,1078,1.0617093000000002,0.0006562525580902935,0.0006181094562233686,1.06229086,0.0008769900035918646,0.0008255648585660094,1.0631443699999998,0.0010667266304447216,0.0010033694957578732
FastCharge_000017_CH25_structure.json,1638,1.0610473666666667,0.0004206774087376362,0.00039647373147837434,1.0615644,0.0007230881080477065,0.0006811533130234082,1.0624465799999998,0.001032344188534043,0.0009716669129228531
FastCharge_000017_CH33_structure.json,2189,1.0659261666666666,0.0006468504429583584,0.0006068435724597796,1.0664461200000002,0.0008245344902427938,0.0007731609452925701,1.0674357200000002,0.001153646205558689,0.0010807641003045025
FastCharge_000017_CH41_structure.json,2237,1.0724350666666667,0.0006614787541729238,0.0006168007506775458,1.07301348,0.0008838376918869229,0.0008236967273579107,1.0738386500000001,0.0010404464005896378,0.0009689038484409531
FastCharge_000017_CH46_structure.json,1390,1.0478202666666665,0.0009649186229361576,0.0009208818092493703,1.04788716,0.0007565549196192501,0.0007219812862477007,1.04827828,0.000673056441615438,0.0006420589403182503
FastCharge_000017_CH6_structure.json,1642,1.0667727333333332,0.000812078162631088,0.0007612475809103183,1.0674092800000001,0.0010118975390819218,0.0009479939495016585,1.06818147,0.001058333915217694,0.0009907810095392256
FastCharge_000017_CH9_structure.json,1801,1.0694882,0.0005375196926625337,0.0005025952531898283,1.0699009400000001,0.0006578367110461824,0.0006148575876998316,1.0705111100000002,0.0007741601235532879,0.0007231686960757351
FastCharge_000018_CH18_structure.json,788,1.0846711,0.0015450618391076648,0.0014244519275084077,1.0856976399999998,0.0017426615949174015,0.0016051076567849976,1.0869672700000002,0.0017828651312143842,0.0016402197015687363
FastCharge_000019_CH29_structure.json,731,1.0773101333333333,0.0016068193682621014,0.0014915104931672739,1.07833512,0.0017768034651023971,0.0016477284585726905,1.07955274,0.0017564080825366094,0.0016269775597407214
FastCharge_000019_CH30_structure.json,757,1.091959,0.0017855526259396531,0.001635182846553445,1.09312956,0.0019993324421916352,0.00182899860670828,1.09453796,0.0020014960820346327,0.001828621898170286
FastCharge_000020_CH23_structure.json,563,1.0740929,0.002050794584220183,0.0019093270090698702,1.0752694999999999,0.0021460045666307896,0.0019957829796444426,1.07647659,0.001944946168123959,0.0018067705198530689
FastCharge_000021_CH28_structure.json,492,1.0704036666666668,0.002012929673110477,0.0018805332378755027,1.07154786,0.002113776929195677,0.001972638841531238,1.0727408600000001,0.001913215792429086,0.0017834836573942803
FastCharge_000022_CH24_structure.json,496,1.0652222,0.0021167612572039803,0.0019871546586280125,1.0665253399999999,0.002288161141703002,0.002145435327118437,1.0680948,0.002268602695493357,0.0021239712949574865
FastCharge_000023_CH37_structure.json,704,1.0773239666666667,0.0017090650101411536,0.0015863983936319063,1.07847544,0.0019432386323866247,0.001801838558684864,1.07982468,0.0019359844724583936,0.0017928692576820837
FastCharge_000023_CH38_structure.json,648,1.0742760666666666,0.0017241891414678432,0.0016049777100757433,1.07533102,0.001865170943801204,0.0017345086388386752,1.07662855,0.0018630884467732629,0.001730483969399904
FastCharge_000024_CH45_structure.json,480,1.0698919666666666,0.0024839037157042944,0.0023216397478364975,1.07129268,0.0025909920350322235,0.0024185659842576573,1.07275445,0.002351422758778213,0.002191948734193751
FastCharge_000025_CH7_structure.json,1074,1.0754608666666667,0.0013312477013022765,0.0012378392766892647,1.07650108,0.0016648428242931178,0.0015465314946949405,1.07811532,0.0020162507675386254,0.0018701624308043645
FastCharge_000026_CH5_structure.json,209,0.9714041966666667,0.0006769580775957877,0.00069688609532339,0.9710330619999998,0.0007384831341716583,0.0007605128631260327,0.9694539609999999,0.0018218613892414994,0.0018792655067005287
FastCharge_000026_CH6_structure.json,483,1.0093479,0.0014130549033919808,0.001399968141204812,1.01032898,0.00165177960442675,0.001634892829092906,1.0113852399999999,0.0016067459053627816,0.001588658645406751
FastCharge_000027_CH31_structure.json,508,1.0664495333333333,0.002175671823189844,0.0020401076236486178,1.0675943599999997,0.0022057632870278714,0.00206610616323214,1.0691359399999998,0.0022047581423820725,0.0020621869117804356
FastCharge_000028_CH19_structure.json,878,1.0895642666666667,0.0016025940020964191,0.0014708577099350716,1.0906642400000002,0.001837096504378568,0.0016843831832045468,1.09213958,0.0019843014034162986,0.0018168935910337564
FastCharge_000028_CH20_structure.json,1054,1.0827402333333334,0.00088320167698109,0.0008157096686636071,1.0834321599999999,0.0010996543540585564,0.0010149729670739665,1.08471878,0.0015404327247887175,0.0014201217432491743
FastCharge_000029_CH10_structure.json,636,1.0753564000000002,0.0017827673675122077,0.001657838617515279,1.0767312800000002,0.00219152255603264,0.002035347720215428,1.0786496500000002,0.0024849606794675413,0.002303769977088984
FastCharge_000029_CH9_structure.json,870,1.0933183333333332,0.001729634568983364,0.0015820045418153885,1.0944765399999998,0.001958073144292664,0.0017890498998659801,1.09591834,0.0020050980146617153,0.0018296053104300775
FastCharge_000030_CH30_structure.json,510,1.0772867,0.002220033541788654,0.0020607639004441938,1.07861026,0.00237065621008198,0.0021978802705640683,1.0800030499999997,0.0021859870915675816,0.0020240564057366155
FastCharge_000031_CH9_structure.json,327,1.0700069333333333,0.0015730484932837024,0.0014701292526986451,1.0709791000000002,0.0017360059873168432,0.0016209522551064188,1.07203816,0.0016661438348473808,0.00155418332762276
FastCharge_000032_CH22_structure.json,541,1.0789271333333332,0.0023564180533645527,0.002184038180673449,1.0803831799999999,0.0025562768233507753,0.002366083506919069,1.08192216,0.00238336081540338,0.002202894906416724
FastCharge_000033_CH14_structure.json,508,1.0671101666666667,0.0021062983412190976,0.0019738340117202184,1.06835664,0.0022456574000501548,0.0021019735507518864,1.06966554,0.002066460571702252,0.0019318754268761917
FastCharge_000034_CH27_structure.json,506,1.0708924,0.002075791699569106,0.0019383756011053083,1.07220174,0.00227503081526385,0.0021218309301231407,1.073566,0.0021134649185638537,0.001968639951864956
FastCharge_000035_CH12_structure.json,362,1.0661105,0.0016270952358933013,0.0015261975525926266,1.0670152800000001,0.0016813179525598605,0.0015757205956411985,1.06781016,0.0014349142540235795,0.0013437915350267688
FastCharge_000036_CH48_structure.json,746,1.0414255666666667,0.002286608557570727,0.002195652412192614,1.04315154,0.0027674741441249414,0.00265299339358205,1.0454647099999999,0.003068806480197122,0.0029353515722181788
FastCharge_000037_CH21_structure.json,901,1.0772025,0.001353919246730359,0.0012568846124385703,1.078144,0.0015626725863085115,0.0014494098991493821,1.07944013,0.0017203578732636158,0.0015937501538539388
FastCharge_000037_CH22_structure.json,896,1.0793913,0.0015478311298932213,0.0014339851821051563,1.0804848,0.0018033999279139935,0.0016690655231003653,1.08186936,0.001897582186994849,0.001753984591073777
FastCharge_000038_CH13_structure.json,472,1.0720773000000001,0.0020843230715671154,0.0019441910313436495,1.07318712,0.0021246885083701598,0.0019797931495582613,1.07417068,0.0017968689238784478,0.0016727964720452506
FastCharge_000039_CH27_structure.json,860,1.0772840333333333,0.0016758813449115405,0.001555654120043,1.0783377399999998,0.00183613375830852,0.001702744594943436,1.07952145,0.00176221308033395,0.001632402098479794
FastCharge_000039_CH28_structure.json,917,1.0789614666666667,0.001623667405050115,0.0015048428096938974,1.0799946999999999,0.0017912301795134965,0.001658554601715635,1.0812360799999998,0.0017813182999116045,0.0016474832211588839
FastCharge_000040_CH32_structure.json,520,1.0725692,0.0022628708948295127,0.002109766805563233,1.07406048,0.002537073209349606,0.0023621325396402317,1.07590914,0.002591093714322156,0.002408283021298765
FastCharge_000041_CH10_structure.json,171,1.0713854999999999,0.001596389206929141,0.0014900231587315128,1.07183072,0.0015252022231821859,0.0014229879725617363,1.07085969,0.0017237775816211823,0.001609713763360709
FastCharge_000042_CH36_structure.json,487,1.0676330333333333,0.0017864586371427944,0.0016732890247552236,1.06913924,0.002317720188115862,0.002167837547629308,1.07063999,0.002252542744744266,0.0021039217344611476
FastCharge_000043_CH16_structure.json,597,1.0682360333333334,0.002298485532306353,0.002151664482927184,1.0696618199999999,0.002499574747351965,0.0023367897223366967,1.0712277000000001,0.0023714874711876113,0.0022138033502938836
FastCharge_000044_CH11_structure.json,534,1.0721882333333335,0.0014762190540551674,0.0013768282547419308,1.07320924,0.00170240500069755,0.0015862750125945151,1.0743716399999999,0.0016773209026301546,0.0015612110746241912
FastCharge_000044_CH12_structure.json,559,1.0820415,0.0014730126430778003,0.001361327308682523,1.08308208,0.0017142122662028142,0.0015827168576206284,1.0843009300000002,0.0017254177042386404,0.0015912719951634091
FastCharge_000045_CH1_structure.json,1189,1.0705827666666667,0.0011219031281214265,0.0010479368462230614,1.07148636,0.0014227007311447839,0.0013277824004635803,1.07284032,0.0017062943215049296,0.0015904457445306767
FastCharge_000045_CH2_structure.json,1178,1.0748121666666666,0.0017049668155780502,0.0015862928132509824,1.0759770399999997,0.0019626980048902632,0.0018241077011181054,1.0776144799999998,0.002169322024412294,0.002013078020640827
FastCharge_000045_CH3_structure.json,1176,1.0795350000000001,0.0016349055772937615,0.0015144535168324892,1.0807140400000002,0.0019270893893122145,0.0017831630921647083,1.08211195,0.001962533571305164,0.001813614174859786
FastCharge_000046_CH31_structure.json,890,1.0787974333333334,0.001723998941092728,0.001598074752334006,1.07994564,0.0019474372540340896,0.001803273407385662,1.0813137499999999,0.0019503140620166356,0.0018036523275660149
FastCharge_000046_CH32_structure.json,1014,1.0787926666666667,0.0016787587564096329,0.001556145873327806,1.07989928,0.0018847943191764916,0.0017453426945302636,1.0811171600000002,0.0018141337129329942,0.0016780176839788518
FastCharge_000047_CH21_structure.json,521,1.0757184666666666,0.002773931631377353,0.0025786780810530723,1.0772424600000001,0.0028674921200239948,0.0026618818200166323,1.07883071,0.0025815096034878344,0.0023928773806298435
FastCharge_000048_CH43_structure.json,966,1.0827569999999997,0.001774008930830632,0.001638418343941099,1.0839530199999998,0.0020190886294564714,0.0018627086157815876,1.08534042,0.0020028473420608617,0.0018453632658966682
FastCharge_000048_CH44_structure.json,1051,1.0784233333333333,0.0017801095178542647,0.0016506593123797378,1.07960696,0.0020116647609380134,0.0018633306707637504,1.0810239799999999,0.0020159122078106015,0.0018648172890767898
FastCharge_000049_CH37_structure.json,561,1.0781002,0.0019458495385477961,0.001804887466441242,1.07945496,0.0022529118088376256,0.002087082733713712,1.08102509,0.0022779465430294702,0.002107209688379638
FastCharge_000050_CH32_structure.json,1002,1.0561059000000002,0.0007421231568951581,0.0007026976716020221,1.05671482,0.0009442912249936173,0.0008936102788769606,1.05753512,0.001062751443000668,0.0010049325293335582
FastCharge_000050_CH40_structure.json,731,1.0682029666666668,0.0005856711496698072,0.0005482770296897764,1.06882546,0.0008999666651603902,0.0008420146215083519,1.0696912399999998,0.0010867292314095773,0.0010159279526394715
FastCharge_000051_CH15_structure.json,880,1.0704288666666668,0.001635469922954415,0.0015278641803142842,1.07143234,0.001788329784575487,0.0016691019281492724,1.07305646,0.0020827397510010353,0.001940941440305047
FastCharge_000051_CH16_structure.json,719,1.0608219000000003,0.0017053811362859601,0.0016076036291162161,1.0621634200000003,0.0021272397978600458,0.002002742476162515,1.06408456,0.0024623213816233683,0.002314027920509784
FastCharge_000052_CH41_structure.json,531,1.0763275666666667,0.002176933147547106,0.0020225563434085035,1.0777604,0.0024337644010874147,0.0022581683285890024,1.07941816,0.0024070696476006116,0.00222996956767951
FastCharge_000053_CH42_structure.json,453,1.0678319333333333,0.0023070699748576028,0.0021605178706876433,1.0692817399999999,0.00252043403135263,0.002357128095493925,1.07100952,0.0024966329649350034,0.002331102495648221
FastCharge_000054_CH15_structure.json,546,1.0680444,0.0021128953263236114,0.0019782841671410023,1.06933892,0.002278993551022078,0.00213121724871108,1.0707751399999998,0.002165468213204739,0.0020223370269921836
FastCharge_000055_CH20_structure.json,532,1.0821727333333333,0.0025592700343826076,0.0023649367199444077,1.08373776,0.0027649536463384135,0.0025513124561964266,1.08533487,0.0025332826032837194,0.0023341022879728533
FastCharge_000056_CH11_structure.json,465,1.0732933333333337,0.0018951938798503854,0.0017657743889682703,1.07451774,0.002098542971301745,0.0019530091437129225,1.0758983200000003,0.002050630567801043,0.0019059706012005322
FastCharge_000057_CH35_structure.json,709,1.0793817,0.0016863290090212216,0.0015623101716670028,1.08043852,0.0018416074515487546,0.0017044999946399123,1.08172183,0.0018391874483314754,0.001700240669388613
FastCharge_000057_CH36_structure.json,876,1.0941115333333333,0.0017447980462570152,0.0015947168027205532,1.0952518599999999,0.0019491414823968418,0.001779628552648011,1.0965594,0.001907264284780712,0.0017393168895189005
FastCharge_000058_CH45_structure.json,702,1.0794427333333332,0.0017579687072174306,0.0016285891348666551,1.08063286,0.0020013668475319505,0.0018520321948491836,1.0819908699999998,0.0019718353988353214,0.001822414082694914
FastCharge_000058_CH46_structure.json,651,1.0679738666666667,0.0012776336520649802,0.00119631546420953,1.06892196,0.0015329307024128803,0.001434090382438097,1.07005643,0.0015753357775725213,0.0014721987863504744
FastCharge_000059_CH33_structure.json,545,1.0735245,0.001669965843961997,0.0015555917391377625,1.0750426,0.0022650501292465633,0.0021069398824256486,1.07655991,0.0022821898577681937,0.002119891179830571
FastCharge_000060_CH29_structure.json,521,1.0793327666666668,0.002351698586601314,0.0021788448004447505,1.08064106,0.002428638441267084,0.0022474052959519084,1.08183015,0.00208990449506674,0.001931823119430291
FastCharge_000061_CH43_structure.json,493,1.0774769666666666,0.0021566261155384365,0.0020015519424143946,1.07885736,0.0023791688419277745,0.0022052672856843415,1.08025392,0.002194855429772071,0.002031795848305805
FastCharge_000062_CH47_structure.json,450,1.0717516666666667,0.0025250024968083828,0.0023559585446333645,1.07324898,0.002693693917578568,0.0025098499675057393,1.07503568,0.002622086932121041,0.0024390696801068414
FastCharge_000063_CH5_structure.json,1226,1.0792842,0.0017934806327362953,0.0016617315742566187,1.08051544,0.0020635378538810902,0.0019097717417912048,1.08213753,0.002201020064901798,0.002033955947264668
FastCharge_000063_CH6_structure.json,1226,1.0778286,0.0012763063451486582,0.0011841459255661413,1.07873186,0.0014991575909156303,0.0013897407191770812,1.0800830199999998,0.0017436607438375373,0.0016143765910119924
FastCharge_000064_CH39_structure.json,488,1.0688194333333334,0.001931588421193449,0.0018072167860659052,1.07031748,0.002368592904996427,0.0022129816145733013,1.0717970099999998,0.0022750478616723083,0.0021226480764975344
FastCharge_000065_CH33_structure.json,870,1.0870138333333335,0.0017585918350265584,0.0016178191860114859,1.08814848,0.0019537946907492846,0.0017955221430344546,1.08941625,0.001885728836948768,0.001730953468840554
FastCharge_000065_CH34_structure.json,842,1.0784879333333335,0.0016510988509339359,0.0015309386409459462,1.0794757799999999,0.0017675882024950843,0.0016374505433508519,1.08068805,0.0017543651326049413,0.0016233779327947055
FastCharge_000066_CH25_structure.json,1017,1.0740902666666665,0.0013809320773384532,0.001285675999675558,1.0749876,0.0015362303238773572,0.001429067948204572,1.07616306,0.001609413961167283,0.001495511248237124
FastCharge_000066_CH26_structure.json,854,1.0748182,0.0014330156523918373,0.0013332632927055361,1.0756776399999999,0.0015403062002082419,0.001431940335032196,1.07681728,0.0015883695148170257,0.0014750594593142354
FastCharge_000067_CH41_structure.json,617,1.0723874000000002,0.0016040210991961508,0.0014957478045677806,1.0732603,0.0016456555374682424,0.0015333237775293116,1.0744796500000002,0.0016980329951151254,0.0015803305303317052
FastCharge_000067_CH42_structure.json,625,1.0813176666666666,0.001753316880150894,0.0016214632704150407,1.08245562,0.0019548808284905587,0.0018059685703239812,1.0838442899999998,0.0019691805668601817,0.0018168482179854286
FastCharge_000068_CH38_structure.json,503,1.0740773000000001,0.002083833113919296,0.001940114658339112,1.0752698600000001,0.002178671934550903,0.002026162934159526,1.0766894900000001,0.0021162811148096195,0.001965544508853355
FastCharge_000069_CH25_structure.json,542,1.0710169,0.0021031821810453617,0.001963724550980812,1.07232734,0.002286933462608823,0.0021326822298579303,1.07387505,0.002260628080534271,0.0021051127694365103
FastCharge_000070_CH46_structure.json,515,1.069465433333333,0.0023934174483825703,0.002237956808872929,1.0708204799999999,0.002500908967075751,0.0023355072244002576,1.07227439,0.0022960852368542673,0.0021413224621118364
FastCharge_000071_CH40_structure.json,481,1.0773869,0.0021566232123390876,0.0020017165721423636,1.07922444,0.0028042803023948263,0.002598421791110315,1.08138156,0.0029464729281633768,0.0027247301388821322
